	Metabolite	Taxa	Correlation	Pvalue	Group	AdjPvalue	Significance
66	Lactobacillus	L_Leucine	-0.075403638	0.872354409	1	0.935529916	
67	Lactobacillus	L_Valine	-0.061304689	0.896121387	1	0.915970268	
68	Lactobacillus	L_Isoleucine	0.050053828	0.915132389	1	0.942751511	
69	Lactobacillus	Propionic_acid	0.415224917	0.354253917	1	0.354253917	
70	Lactobacillus	Propylene_glycol	0.186781307	0.688412335	1	0.688412335	
71	Lactobacillus	Isopropyl_alcohol	0.203665584	0.661372596	1	0.661372596	
72	Lactobacillus	Valeric_acid	0.176963238	0.704259705	1	0.868455223	
73	Lactobacillus	L_Lactic_acid	-0.093092896	0.842644508	1	0.842644508	
74	Lactobacillus	L_Alanine	-0.315509412	0.49063138	1	0.73594707	
75	Lactobacillus	L_Lysine	-0.114810195	0.806374193	1	0.845926552	
76	Lactobacillus	Acetic_acid	0.204590045	0.659900245	1	0.913628881	
77	Lactobacillus	Aminopentanoic_acid	-0.014973133	0.97458367	1	0.97458367	
78	Lactobacillus	L_Glutamic_acid	-0.322299204	0.480817629	1	0.719642086	
79	Lactobacillus	Succinic_acid	-0.285625998	0.534641143	1	0.719656479	
80	Lactobacillus	beta_Alanine	0.237485455	0.608104532	1	0.791035294	
81	Lactobacillus	Methylamine	-0.06535967	0.889278827	1	0.889278827	
82	Lactobacillus	L_Aspartic_acid	0.531552843	0.219490774	1	0.329236162	
83	Lactobacillus	Sarcosine	0.032997391	0.944012382	1	0.944012382	
84	Lactobacillus	Trimethylamine	-0.314209499	0.492518291	1	0.492518291	
85	Lactobacillus	L_Asparagine	-0.364899961	0.420931329	1	0.631396994	
86	Lactobacillus	Malonic_acid	-0.197244089	0.671623591	1	0.675018742	
87	Lactobacillus	Choline	-0.334664007	0.463130877	1	0.694696316	
88	Lactobacillus	Betaine	0.324120354	0.478197525	1	0.478197525	
89	Lactobacillus	Taurine	0.095112308	0.839261686	1	0.839261686	
90	Lactobacillus	Phenylacetic_acid	0.158387879	0.73447241	1	0.73447241	
91	Lactobacillus	Glycine	-0.138906076	0.766454127	1	0.789888835	
92	Lactobacillus	Glycerol	-0.084169826	0.857614487	1	0.90154831	
93	Lactobacillus	D_Fructose	0.314713184	0.491786854	1	0.497647838	
94	Lactobacillus	L_Proline	0.130805641	0.779832319	1	0.779832319	
95	Lactobacillus	Lactulose	0.196285475	0.673157394	1	0.673157394	
96	Lactobacillus	D_Glucose	0.156132393	0.738160279	1	0.822083725	
97	Lactobacillus	Galactose	0.288954083	0.52967606	1	0.52967606	
98	Lactobacillus	Sucrose	-0.640798038	0.120968738	1	0.320681447	
99	Lactobacillus	Uracil	-0.142383198	0.760725471	1	0.877747048	
100	Lactobacillus	Fumaric_acid	-0.169329178	0.716641185	1	0.716641185	
101	Lactobacillus	Deoxyuridine	0.376726443	0.404849559	1	0.560188144	
102	Lactobacillus	Dihydroxybenzeneacetic_acid	-0.119035113	0.799348342	1	0.799348342	
103	Lactobacillus	L_Tyrosine	-0.059332595	0.899451061	1	0.899451061	
104	Lactobacillus	Gallic_acid	-0.089149453	0.849255887	1	0.993529644	
105	Lactobacillus	L_Histidine	0.238032949	0.607252764	1	0.79951362	
106	Lactobacillus	p_Cresol	-0.286082605	0.533959025	1	0.533959025	
107	Lactobacillus	L_Phenylalanine	-0.109183089	0.815747856	1	0.858898236	
108	Lactobacillus	L_Tryptophan	0.598773089	0.155445519	1	0.402740731	
109	Lactobacillus	Xanthine	-0.234329008	0.613022036	1	0.613022036	
110	Lactobacillus	Hypoxanthine	0.159392331	0.732831365	1	0.732831365	
111	Lactobacillus	Formic_acid	0.369184855	0.415076384	1	0.622614576	
112	Lactobacillus	Nicotinic_acid	-0.344090781	0.44981126	1	0.808676512	
113	Lactobacillus	Two_FL	0.204600658	0.659883347	1	0.668075609	
114	Lactobacillus	Three_SL	-0.009005005	0.984713249	1	0.984713249	
115	Lactobacillus	Six_SL	0.037364611	0.936612136	1	0.975357941	
116	Lactobacillus	LDNDFH	0.107294488	0.818897865	1	0.818897865	
117	Lactobacillus	LNFP1	0.387097935	0.390950662	1	0.799698643	
118	Lactobacillus	LNFP3	-0.253152213	0.583873002	1	0.801341904	
119	Lactobacillus	LNnT	0.575188489	0.176691089	1	0.530073267	
120	Lactobacillus	LNT	0.099786882	0.831438677	1	0.831438677	
121	Lactobacillus	Three_FL	-0.400323161	0.373511657	1	0.53680072	
122	Lactobacillus	LDFT	0.383690881	0.39549512	1	0.39549512	
123	Lactobacillus	LSTa	-0.192769735	0.678790336	1	0.806640844	
124	Lactobacillus	LSTb	0.057380008	0.902748956	1	0.902748956	
125	Lactobacillus	LSTc	0.227086904	0.624348129	1	0.624348129	
126	Lactobacillus	Methyl	0.041236052	0.930055007	1	0.930055007	
127	Bifidobacterium	Capric_acid	0.781960474	0.037764364	1	0.113293091	
128	Bifidobacterium	Butyric_acid	0.378332486	0.402684672	1	0.4555119	
129	Bifidobacterium	L_Leucine	0.038003452	0.935529916	1	0.935529916	
130	Bifidobacterium	L_Valine	0.049558434	0.915970268	1	0.915970268	
131	Bifidobacterium	L_Isoleucine	-0.033741347	0.942751511	1	0.942751511	
132	Bifidobacterium	Propionic_acid	-0.656521957	0.109201044	1	0.24108966	
133	Bifidobacterium	Propylene_glycol	-0.332419198	0.466323867	1	0.688412335	
134	Bifidobacterium	Isopropyl_alcohol	-0.415641997	0.353721008	1	0.661372596	
135	Bifidobacterium	Valeric_acid	0.077720794	0.868455223	1	0.868455223	
136	Bifidobacterium	L_Lactic_acid	-0.146653255	0.753702323	1	0.842644508	
137	Bifidobacterium	L_Alanine	0.087721305	0.851651998	1	0.851651998	
138	Bifidobacterium	L_Lysine	0.091134742	0.845926552	1	0.845926552	
139	Bifidobacterium	Acetic_acid	-0.050942866	0.913628881	1	0.913628881	
140	Bifidobacterium	Aminopentanoic_acid	-0.400290637	0.373554147	1	0.56033122	
141	Bifidobacterium	L_Glutamic_acid	0.167483544	0.719642086	1	0.719642086	
142	Bifidobacterium	Succinic_acid	0.167474696	0.719656479	1	0.719656479	
143	Bifidobacterium	beta_Alanine	-0.124042457	0.791035294	1	0.791035294	
144	Bifidobacterium	Methylamine	-0.068755804	0.883552223	1	0.889278827	
145	Bifidobacterium	L_Aspartic_acid	-0.213210128	0.646213856	1	0.646213856	
146	Bifidobacterium	Sarcosine	-0.122891003	0.792945535	1	0.944012382	
147	Bifidobacterium	Trimethylamine	0.617515751	0.13952914	1	0.251917133	
148	Bifidobacterium	L_Asparagine	0.402332719	0.370890203	1	0.631396994	
149	Bifidobacterium	Malonic_acid	0.195122904	0.675018742	1	0.675018742	
150	Bifidobacterium	Choline	-0.124607243	0.790098628	1	0.790098628	
151	Bifidobacterium	Betaine	-0.676565219	0.095105138	1	0.285315413	
152	Bifidobacterium	Taurine	-0.50330532	0.249537422	1	0.423947106	
153	Bifidobacterium	Phenylacetic_acid	-0.750976261	0.051703001	1	0.155109004	
154	Bifidobacterium	Glycine	0.124733759	0.789888835	1	0.789888835	
155	Bifidobacterium	Glycerol	0.058090798	0.90154831	1	0.90154831	
156	Bifidobacterium	D_Fructose	-0.427901542	0.33820753	1	0.497647838	
157	Bifidobacterium	L_Proline	-0.84908368	0.015640395	1	0.046921184	*
158	Bifidobacterium	Lactulose	-0.496255734	0.257314073	1	0.673157394	
159	Bifidobacterium	D_Glucose	-0.430518802	0.334933717	1	0.822083725	
160	Bifidobacterium	Galactose	-0.424151857	0.342921338	1	0.52967606	
161	Bifidobacterium	Sucrose	0.53711541	0.213787632	1	0.320681447	
162	Bifidobacterium	Uracil	0.072200977	0.877747048	1	0.877747048	
163	Bifidobacterium	Fumaric_acid	0.170082054	0.715417878	1	0.716641185	
164	Bifidobacterium	Deoxyuridine	-0.550197805	0.200656803	1	0.560188144	
165	Bifidobacterium	Dihydroxybenzeneacetic_acid	0.488203527	0.266330098	1	0.554024733	
166	Bifidobacterium	L_Tyrosine	0.106022417	0.821020654	1	0.899451061	
167	Bifidobacterium	Gallic_acid	0.325898481	0.475644315	1	0.993529644	
168	Bifidobacterium	L_Histidine	0.118935651	0.79951362	1	0.79951362	
169	Bifidobacterium	p_Cresol	0.386093135	0.392288715	1	0.533959025	
170	Bifidobacterium	L_Phenylalanine	0.083405602	0.858898236	1	0.858898236	
171	Bifidobacterium	L_Tryptophan	-0.23590197	0.610570027	1	0.610570027	
172	Bifidobacterium	Xanthine	0.299677411	0.513785169	1	0.613022036	
173	Bifidobacterium	Hypoxanthine	-0.166451536	0.721321328	1	0.732831365	
174	Bifidobacterium	Formic_acid	-0.372486142	0.410587319	1	0.622614576	
175	Bifidobacterium	Nicotinic_acid	0.113427086	0.808676512	1	0.808676512	
176	Bifidobacterium	Two_FL	-0.736232428	0.059184755	1	0.177554266	
177	Bifidobacterium	Three_SL	-0.284089191	0.536939087	1	0.805408631	
178	Bifidobacterium	Six_SL	0.867492894	0.011415772	1	0.034247315	*
179	Bifidobacterium	LDNDFH	-0.720328592	0.0678735	1	0.203620501	
180	Bifidobacterium	LNFP1	-0.286636187	0.533132429	1	0.799698643	
181	Bifidobacterium	LNFP3	-0.524893917	0.226411249	1	0.679233747	
182	Bifidobacterium	LNnT	-0.065922687	0.888329189	1	0.888329189	
183	Bifidobacterium	LNT	-0.505551837	0.247082289	1	0.741246867	
184	Bifidobacterium	Three_FL	-0.46605289	0.291853047	1	0.53680072	
185	Bifidobacterium	LDFT	-0.848529903	0.015779332	1	0.047337997	*
186	Bifidobacterium	LSTa	-0.371528191	0.411887964	1	0.806640844	
187	Bifidobacterium	LSTb	-0.317260761	0.488093253	1	0.902748956	
188	Bifidobacterium	LSTc	-0.489436976	0.264939844	1	0.397409767	
189	Bifidobacterium	Methyl	-0.458730314	0.300518767	1	0.89020307	
