	Metabolite	Taxa	Correlation	Pvalue	Group	AdjPvalue	Significance
38	Staphylococcus	Deoxyuridine	-0.688822618	0.198360873	1	0.379645676	
39	Staphylococcus	Dihydroxybenzeneacetic_acid	0.247210513	0.688477821	1	0.688477821	
40	Staphylococcus	L_Tyrosine	0.435521444	0.463543156	1	0.522249468	
41	Staphylococcus	Gallic_acid	-0.801992568	0.102569207	1	0.15385381	
42	Staphylococcus	L_Histidine	-0.239008149	0.698608044	1	0.876626226	
43	Staphylococcus	p_Cresol	0.425320195	0.475266988	1	0.475266988	
44	Staphylococcus	L_Phenylalanine	-0.550470859	0.336329527	1	0.554580866	
45	Staphylococcus	L_Tryptophan	-0.013025205	0.983416263	1	0.983416263	
46	Staphylococcus	Xanthine	0.297327236	0.627085411	1	0.673293189	
47	Staphylococcus	Hypoxanthine	-0.608840305	0.275789922	1	0.788341387	
48	Staphylococcus	Formic_acid	0.228101712	0.712110426	1	0.712110426	
49	Staphylococcus	Nicotinic_acid	0.571711733	0.313944049	1	0.313944049	
50	Staphylococcus	Two_FL	-0.571711733	0.313944049	1	0.313944049	
51	Staphylococcus	Three_SL	0.688142782	0.198988648	1	0.596965943	
52	Staphylococcus	Six_SL	-0.390723091	0.515480895	1	0.636217146	
53	Staphylococcus	LDNDFH	0.502743405	0.387979955	1	0.772926954	
54	Staphylococcus	LNFP1	0.426600767	0.47379183	1	0.863307397	
55	Staphylococcus	LNFP3	0.833229276	0.079678228	1	0.239034684	
56	Staphylococcus	LNnT	0.571204058	0.314474499	1	0.314474499	
57	Staphylococcus	LNT	0.681581701	0.205075814	1	0.615227443	
58	Staphylococcus	Three_FL	0.240783296	0.696413858	1	0.880010447	
59	Staphylococcus	LDFT	0.517083884	0.372273458	1	0.554575583	
60	Staphylococcus	LSTa	0.747909509	0.146057307	1	0.438171922	
61	Staphylococcus	LSTb	0.716818942	0.173006702	1	0.519020107	
62	Staphylococcus	LSTc	0.639111591	0.245674142	1	0.495330167	
63	Staphylococcus	Methyl	0.718198623	0.171783099	1	0.515349298	
64	Enterococcus	Capric_acid	-0.289226741	0.636945722	1	0.793490956	
65	Enterococcus	Butyric_acid	0.459662549	0.436057644	1	0.654086466	
66	Enterococcus	L_Leucine	0.049617926	0.936850426	1	0.936850426	
67	Enterococcus	L_Valine	0.319805815	0.599862102	1	0.899793153	
68	Enterococcus	L_Isoleucine	0.349395343	0.564360748	1	0.754170222	
69	Enterococcus	Propionic_acid	0.457794617	0.438170967	1	0.955261277	
70	Enterococcus	Propylene_glycol	-0.004951335	0.99369579	1	0.99369579	
71	Enterococcus	Isopropyl_alcohol	-0.185892885	0.764684143	1	0.764684143	
72	Enterococcus	Valeric_acid	0.283512516	0.643916582	1	0.930904069	
73	Enterococcus	L_Lactic_acid	-0.408394031	0.494855957	1	0.742283936	
74	Enterococcus	L_Alanine	-0.292529051	0.632922901	1	0.632922901	
75	Enterococcus	L_Lysine	0.00483535	0.993843466	1	0.993843466	
76	Enterococcus	Acetic_acid	-0.72209054	0.168344972	1	0.252517459	
77	Enterococcus	Aminopentanoic_acid	-0.149086125	0.8108832	1	0.8108832	
78	Enterococcus	L_Glutamic_acid	-0.248172658	0.687290953	1	0.687290953	
79	Enterococcus	Succinic_acid	-0.654890737	0.230355725	1	0.288268058	
80	Enterococcus	beta_Alanine	0.249168557	0.686062767	1	0.983010406	
81	Enterococcus	Methylamine	0.737214778	0.155177416	1	0.465532248	
82	Enterococcus	L_Aspartic_acid	0.329644331	0.58801422	1	0.77800965	
83	Enterococcus	Sarcosine	0.274645209	0.654758166	1	0.654758166	
84	Enterococcus	Trimethylamine	-0.47037115	0.423986989	1	0.423986989	
85	Enterococcus	L_Asparagine	0.15935579	0.797963949	1	0.920005019	
86	Enterococcus	Malonic_acid	-0.205325439	0.740420234	1	0.740420234	
87	Enterococcus	Choline	-0.005662605	0.992790186	1	0.992790186	
88	Enterococcus	Betaine	-0.786066869	0.114894353	1	0.34468306	
89	Enterococcus	Taurine	0.782283138	0.117883852	1	0.261862057	
90	Enterococcus	Phenylacetic_acid	-0.295812553	0.628927202	1	0.682820706	
91	Enterococcus	Glycine	-0.59353383	0.291363218	1	0.437044827	
92	Enterococcus	Glycerol	-0.479921078	0.413287964	1	0.619931946	
93	Enterococcus	D_Fructose	-0.253115535	0.681198386	1	0.762599775	
94	Enterococcus	L_Proline	0.481629467	0.411380663	1	0.617070995	
95	Enterococcus	Lactulose	0.749734279	0.144517445	1	0.216776168	
96	Enterococcus	D_Glucose	0.225407068	0.715451983	1	0.801892946	
97	Enterococcus	Galactose	0.428217981	0.471930282	1	0.707895423	
98	Enterococcus	Sucrose	-0.025778811	0.967181034	1	0.967181034	
99	Enterococcus	Uracil	-0.290702898	0.63514697	1	0.63514697	
100	Enterococcus	Fumaric_acid	-0.603520394	0.281177072	1	0.589454938	
101	Enterococcus	Deoxyuridine	-0.631562037	0.253097118	1	0.379645676	
102	Enterococcus	Dihydroxybenzeneacetic_acid	0.780988273	0.118912186	1	0.356736559	
103	Enterococcus	L_Tyrosine	0.384955618	0.522249468	1	0.522249468	
104	Enterococcus	Gallic_acid	-0.856117616	0.064083011	1	0.15385381	
105	Enterococcus	L_Histidine	0.097050099	0.876626226	1	0.876626226	
106	Enterococcus	p_Cresol	0.498002751	0.393205964	1	0.475266988	
107	Enterococcus	L_Phenylalanine	-0.240063146	0.697303886	1	0.697303886	
108	Enterococcus	L_Tryptophan	0.127878167	0.837625315	1	0.983416263	
109	Enterococcus	Xanthine	0.296982982	0.62750393	1	0.673293189	
110	Enterococcus	Hypoxanthine	-0.167016035	0.788341387	1	0.788341387	
111	Enterococcus	Formic_acid	0.554585905	0.331962492	1	0.591521211	
112	Enterococcus	Nicotinic_acid	0.70962195	0.179429703	1	0.269144555	
113	Enterococcus	Two_FL	-0.70962195	0.179429703	1	0.269144555	
114	Enterococcus	Three_SL	0.159718458	0.7975081	1	0.7975081	
115	Enterococcus	Six_SL	-0.865528552	0.057985463	1	0.17395639	
116	Enterococcus	LDNDFH	0.179308278	0.772926954	1	0.772926954	
117	Enterococcus	LNFP1	-0.107565912	0.863307397	1	0.863307397	
118	Enterococcus	LNFP3	0.358972223	0.552957586	1	0.792187087	
119	Enterococcus	LNnT	0.747819392	0.146133477	1	0.314474499	
120	Enterococcus	LNT	0.162682379	0.793783675	1	0.86296046	
121	Enterococcus	Three_FL	-0.094379878	0.880010447	1	0.880010447	
122	Enterococcus	LDFT	0.552043818	0.334658559	1	0.554575583	
123	Enterococcus	LSTa	0.547806605	0.33916452	1	0.50874678	
124	Enterococcus	LSTb	0.341299744	0.574034171	1	0.634888895	
125	Enterococcus	LSTc	0.268396174	0.662415765	1	0.662415765	
126	Enterococcus	Methyl	0.167047131	0.78830235	1	0.78830235	
127	Lactobacillus	Capric_acid	0.881309027	0.048202914	1	0.144608741	
128	Lactobacillus	Butyric_acid	0.545277513	0.341861166	1	0.654086466	
129	Lactobacillus	L_Leucine	0.765178334	0.131679813	1	0.395039438	
130	Lactobacillus	L_Valine	0.631508771	0.253149702	1	0.759449107	
131	Lactobacillus	L_Isoleucine	0.301028143	0.622589101	1	0.754170222	
132	Lactobacillus	Propionic_acid	0.035144948	0.955261277	1	0.955261277	
133	Lactobacillus	Propylene_glycol	0.4035925	0.500442931	1	0.932210749	
134	Lactobacillus	Isopropyl_alcohol	0.839067583	0.075600958	1	0.226802875	
135	Lactobacillus	Valeric_acid	0.054294505	0.930904069	1	0.930904069	
136	Lactobacillus	L_Lactic_acid	0.154726464	0.803785049	1	0.803785049	
137	Lactobacillus	L_Alanine	0.678026672	0.208395444	1	0.616716137	
138	Lactobacillus	L_Lysine	0.925943867	0.023921662	1	0.071764986	
139	Lactobacillus	Acetic_acid	0.843684366	0.072424079	1	0.217272236	
140	Lactobacillus	Aminopentanoic_acid	0.636837045	0.247904259	1	0.743712777	
141	Lactobacillus	L_Glutamic_acid	0.814351575	0.09330205	1	0.279906149	
142	Lactobacillus	Succinic_acid	0.596558542	0.288268058	1	0.288268058	
143	Lactobacillus	beta_Alanine	0.741725838	0.151310863	1	0.453932588	
144	Lactobacillus	Methylamine	0.236234047	0.702038973	1	0.702038973	
145	Lactobacillus	L_Aspartic_acid	0.658578047	0.226815258	1	0.680445774	
146	Lactobacillus	Sarcosine	0.71607029	0.173671706	1	0.389089246	
147	Lactobacillus	Trimethylamine	0.712466926	0.176882672	1	0.342502779	
148	Lactobacillus	L_Asparagine	0.766805036	0.130348354	1	0.391045062	
149	Lactobacillus	Malonic_acid	0.710297348	0.178824095	1	0.536472285	
150	Lactobacillus	Choline	0.26435711	0.667372645	1	0.992790186	
151	Lactobacillus	Betaine	-0.086877741	0.889523133	1	0.889523133	
152	Lactobacillus	Taurine	-0.715055022	0.174574705	1	0.261862057	
153	Lactobacillus	Phenylacetic_acid	0.78497698	0.115753103	1	0.347259309	
154	Lactobacillus	Glycine	0.875507047	0.051733299	1	0.155199896	
155	Lactobacillus	Glycerol	0.805121717	0.100197734	1	0.300593203	
156	Lactobacillus	D_Fructose	0.829499585	0.082317245	1	0.246951736	
157	Lactobacillus	L_Proline	0.199281475	0.747956515	1	0.747956515	
158	Lactobacillus	Lactulose	-0.386550527	0.520375939	1	0.520375939	
159	Lactobacillus	D_Glucose	0.156230812	0.801892946	1	0.801892946	
160	Lactobacillus	Galactose	-0.549329802	0.337542982	1	0.707895423	
161	Lactobacillus	Sucrose	-0.794413853	0.108381858	1	0.325145575	
162	Lactobacillus	Uracil	-0.769204885	0.128391427	1	0.38517428	
163	Lactobacillus	Fumaric_acid	-0.391473962	0.514601006	1	0.589454938	
164	Lactobacillus	Deoxyuridine	-0.313375297	0.607628525	1	0.607628525	
165	Lactobacillus	Dihydroxybenzeneacetic_acid	-0.542781182	0.344528076	1	0.516792114	
166	Lactobacillus	L_Tyrosine	0.696485811	0.191323449	1	0.522249468	
167	Lactobacillus	Gallic_acid	0.577669155	0.307736543	1	0.307736543	
168	Lactobacillus	L_Histidine	0.550152742	0.336667718	1	0.876626226	
169	Lactobacillus	p_Cresol	-0.927040204	0.023396366	1	0.070189099	
170	Lactobacillus	L_Phenylalanine	0.519428329	0.369720577	1	0.554580866	
171	Lactobacillus	L_Tryptophan	0.674575326	0.211632458	1	0.634897374	
172	Lactobacillus	Xanthine	0.259538878	0.673293189	1	0.673293189	
173	Lactobacillus	Hypoxanthine	-0.194806773	0.75354218	1	0.788341387	
174	Lactobacillus	Formic_acid	0.496969243	0.394347474	1	0.591521211	
175	Lactobacillus	Nicotinic_acid	-0.749650797	0.144587789	1	0.269144555	
176	Lactobacillus	Two_FL	0.749650797	0.144587789	1	0.269144555	
177	Lactobacillus	Three_SL	-0.212835188	0.731069877	1	0.7975081	
178	Lactobacillus	Six_SL	0.289824569	0.636217146	1	0.636217146	
179	Lactobacillus	LDNDFH	-0.186700626	0.7636737	1	0.772926954	
180	Lactobacillus	LNFP1	-0.192252792	0.75673253	1	0.863307397	
181	Lactobacillus	LNFP3	-0.163953402	0.792187087	1	0.792187087	
182	Lactobacillus	LNnT	-0.660565368	0.224913353	1	0.314474499	
183	Lactobacillus	LNT	0.107839989	0.86296046	1	0.86296046	
184	Lactobacillus	Three_FL	0.417012793	0.484860394	1	0.880010447	
185	Lactobacillus	LDFT	0.357611085	0.554575583	1	0.554575583	
186	Lactobacillus	LSTa	0.027584693	0.964882533	1	0.964882533	
187	Lactobacillus	LSTb	0.290914746	0.634888895	1	0.634888895	
188	Lactobacillus	LSTc	-0.556231527	0.330220112	1	0.495330167	
189	Lactobacillus	Methyl	-0.168235842	0.786810256	1	0.78830235	
