"","Metabolite","Taxa","Correlation","Pvalue","Group","AdjPvalue","Significance"
"90","Staphylococcus","Phenylacetic_acid",0.386657928394838,0.0125168085006203,"1",0.0125168085006203,"*"
"91","Staphylococcus","Glycine",0.304058422183038,0.053266886705021,"1",0.053266886705021,""
"92","Staphylococcus","Glycerol",0.341927294068747,0.0286608864386198,"1",0.0286608864386198,"*"
"93","Staphylococcus","D_Fructose",0.377400241925471,0.0149942435186128,"1",0.0149942435186128,"*"
"94","Staphylococcus","L_Proline",0.427177789368101,0.00534348606960556,"1",0.00534348606960556,"**"
"95","Staphylococcus","Lactulose",0.529758667791523,0.000368117216956466,"1",0.000368117216956466,"***"
"96","Staphylococcus","D_Glucose",0.464751382385343,0.00220351082872898,"1",0.00220351082872898,"**"
"97","Staphylococcus","Galactose",0.419267161532941,0.00636076274221794,"1",0.00636076274221794,"**"
"98","Staphylococcus","Sucrose",-0.00620315713794197,0.969295751711442,"1",0.969295751711442,""
"99","Staphylococcus","Uracil",-0.327621414756435,0.0365259420240253,"1",0.0365259420240253,"*"
"100","Staphylococcus","Fumaric_acid",0.0947470510928588,0.555697921767305,"1",0.555697921767305,""
"101","Staphylococcus","Deoxyuridine",0.139233412700397,0.385285993763539,"1",0.385285993763539,""
"102","Staphylococcus","Dihydroxybenzeneacetic_acid",0.0334870553710774,0.835346959970541,"1",0.835346959970541,""
"103","Staphylococcus","L_Tyrosine",0.0109646683597359,0.945754672265278,"1",0.945754672265278,""
"104","Staphylococcus","Gallic_acid",-0.234377384281414,0.140220702715591,"1",0.140220702715591,""
"105","Staphylococcus","L_Histidine",-0.113214928488213,0.480946176458943,"1",0.480946176458943,""
"106","Staphylococcus","p_Cresol",-0.270992370546065,0.0865711756114138,"1",0.0865711756114138,""
"107","Staphylococcus","L_Phenylalanine",0.0675272864807254,0.674855618951888,"1",0.674855618951888,""
"108","Staphylococcus","L_Tryptophan",0.0667975075724197,0.678178815768383,"1",0.678178815768383,""
"109","Staphylococcus","Xanthine",0.0944181626296398,0.55707684082717,"1",0.55707684082717,""
"110","Staphylococcus","Hypoxanthine",-0.196360862350794,0.218524336651138,"1",0.218524336651138,""
"111","Staphylococcus","Formic_acid",0.0232916836438203,0.885068673777975,"1",0.885068673777975,""
"112","Staphylococcus","Nicotinic_acid",-0.184002630976693,0.249476709622558,"1",0.249476709622558,""
"113","Staphylococcus","Two_FL",-0.00546022170101391,0.972971672893163,"1",0.972971672893163,""
"114","Staphylococcus","Three_SL",-0.154630701929244,0.334383349699926,"1",0.334383349699926,""
"115","Staphylococcus","Six_SL",0.152357452982937,0.341623949150619,"1",0.341623949150619,""
"116","Staphylococcus","LDNDFH",-0.232546071430708,0.143435509296815,"1",0.143435509296815,""
"117","Staphylococcus","LNFP1",0.0371950580416268,0.817408765168357,"1",0.817408765168357,""
"118","Staphylococcus","LNFP3",-0.33831015241504,0.0305031751505154,"1",0.0305031751505154,"*"
"119","Staphylococcus","LNnT",0.025351448210622,0.874981966018701,"1",0.874981966018701,""
"120","Staphylococcus","LNT",-0.162764162200322,0.309263240718973,"1",0.309263240718973,""
"121","Staphylococcus","Three_FL",-0.233670678512433,0.141454929090172,"1",0.141454929090172,""
"122","Staphylococcus","LDFT",-0.0893291750897596,0.578614726723016,"1",0.578614726723016,""
"123","Staphylococcus","LSTa",-0.185979162197181,0.244338328381131,"1",0.244338328381131,""
"124","Staphylococcus","LSTb",-0.117781311579742,0.463312036804143,"1",0.463312036804143,""
"125","Staphylococcus","LSTc",-0.203882393429655,0.201041027212164,"1",0.201041027212164,""
"126","Staphylococcus","Methyl",-0.290766414970461,0.0651380342462538,"1",0.0651380342462538,""
"127","unknown_Bacteria","Capric_acid",-0.0663956562473952,0.680011303906557,"1",0.680011303906557,""
"128","unknown_Bacteria","Butyric_acid",-0.0657272344181583,0.68306340642036,"1",0.68306340642036,""
"129","unknown_Bacteria","L_Leucine",-0.0492716964626893,0.759664089990998,"1",0.759664089990998,""
"130","unknown_Bacteria","L_Valine",-0.184607126822739,0.247897562121644,"1",0.247897562121644,""
"131","unknown_Bacteria","L_Isoleucine",-0.255812751140846,0.106454886219034,"1",0.106454886219034,""
"132","unknown_Bacteria","Propionic_acid",-0.433445742282269,0.00464074365820934,"1",0.00464074365820934,"**"
"133","unknown_Bacteria","Propylene_glycol",-0.424909446259717,0.0056196343631923,"1",0.0056196343631923,"**"
"134","unknown_Bacteria","Isopropyl_alcohol",-0.467332090264101,0.00206576779098757,"1",0.00206576779098757,"**"
"135","unknown_Bacteria","Valeric_acid",-0.26510252960358,0.0939125282000357,"1",0.0939125282000357,""
"136","unknown_Bacteria","L_Lactic_acid",-0.24617835661518,0.120770035433752,"1",0.120770035433752,""
"137","unknown_Bacteria","L_Alanine",-0.064696923858415,0.687777693241118,"1",0.687777693241118,""
"138","unknown_Bacteria","L_Lysine",-0.494133167862093,0.00102509046772442,"1",0.00102509046772442,"**"
"139","unknown_Bacteria","Acetic_acid",-0.576245167321852,8.05672062851624e-05,"1",8.05672062851624e-05,"***"
"140","unknown_Bacteria","Aminopentanoic_acid",0.320705456102251,0.0409177463817748,"1",0.0409177463817748,"*"
"141","unknown_Bacteria","L_Glutamic_acid",-0.0164677889526288,0.918604917458431,"1",0.918604917458431,""
"142","unknown_Bacteria","Succinic_acid",-0.237116652564622,0.135511871465163,"1",0.135511871465163,""
"143","unknown_Bacteria","beta_Alanine",0.149696652691641,0.350220390410777,"1",0.350220390410777,""
"144","unknown_Bacteria","Methylamine",0.179083661661253,0.262577741838189,"1",0.262577741838189,""
"145","unknown_Bacteria","L_Aspartic_acid",-0.0223142177584898,0.889861712265687,"1",0.889861712265687,""
"146","unknown_Bacteria","Sarcosine",-0.151735188182743,0.343622624329118,"1",0.343622624329118,""
"147","unknown_Bacteria","Trimethylamine",0.236437859057523,0.136667633571804,"1",0.136667633571804,""
"148","unknown_Bacteria","L_Asparagine",-0.40198368037851,0.00918006848327164,"1",0.00918006848327164,"**"
"149","unknown_Bacteria","Malonic_acid",0.268691389328975,0.0893843065839944,"1",0.0893843065839944,""
"150","unknown_Bacteria","Choline",-0.0204694547136198,0.898917986966479,"1",0.898917986966479,""
"151","unknown_Bacteria","Betaine",-0.0638272315058135,0.691766160909818,"1",0.691766160909818,""
"152","unknown_Bacteria","Taurine",0.338816070425974,0.0302397701916358,"1",0.0302397701916358,"*"
"153","unknown_Bacteria","Phenylacetic_acid",-0.403845240263448,0.00883226410393776,"1",0.00883226410393776,"**"
"154","unknown_Bacteria","Glycine",-0.276682436850569,0.0799094806134299,"1",0.0799094806134299,""
"155","unknown_Bacteria","Glycerol",-0.40383451361078,0.00883423535596858,"1",0.00883423535596858,"**"
"156","unknown_Bacteria","D_Fructose",-0.500878031067671,0.000851577734194755,"1",0.000851577734194755,"***"
"157","unknown_Bacteria","L_Proline",-0.392831501799393,0.0110658814274582,"1",0.0110658814274582,"*"
"158","unknown_Bacteria","Lactulose",0.100133354050213,0.533345827917571,"1",0.533345827917571,""
"159","unknown_Bacteria","D_Glucose",-0.38281164686405,0.0135001960024714,"1",0.0135001960024714,"*"
"160","unknown_Bacteria","Galactose",-0.177751557938171,0.266202744716384,"1",0.266202744716384,""
"161","unknown_Bacteria","Sucrose",0.213626191497461,0.179883234718378,"1",0.179883234718378,""
"162","unknown_Bacteria","Uracil",0.201528304199571,0.206404033484916,"1",0.206404033484916,""
"163","unknown_Bacteria","Fumaric_acid",-0.185835267842746,0.244709981605726,"1",0.244709981605726,""
"164","unknown_Bacteria","Deoxyuridine",-0.143138672880377,0.371964182110649,"1",0.371964182110649,""
"165","unknown_Bacteria","Dihydroxybenzeneacetic_acid",-0.0307466902278925,0.84865764957783,"1",0.84865764957783,""
"166","unknown_Bacteria","L_Tyrosine",-0.291191647456617,0.0647282894819525,"1",0.0647282894819525,""
"167","unknown_Bacteria","Gallic_acid",0.299145140184936,0.0574342193726616,"1",0.0574342193726616,""
"168","unknown_Bacteria","L_Histidine",0.172320833152063,0.281322412809531,"1",0.281322412809531,""
"169","unknown_Bacteria","p_Cresol",0.384244744522935,0.0131263907205682,"1",0.0131263907205682,"*"
"170","unknown_Bacteria","L_Phenylalanine",-0.0773023352969055,0.630950770187161,"1",0.630950770187161,""
"171","unknown_Bacteria","L_Tryptophan",0.0710061646773302,0.659098380656169,"1",0.659098380656169,""
"172","unknown_Bacteria","Xanthine",-0.133407150331055,0.405673322670649,"1",0.405673322670649,""
"173","unknown_Bacteria","Hypoxanthine",-0.121933913344873,0.447581464125089,"1",0.447581464125089,""
"174","unknown_Bacteria","Formic_acid",-0.363245132577117,0.0195779549413789,"1",0.0195779549413789,"*"
"175","unknown_Bacteria","Nicotinic_acid",-0.204418840024642,0.19983270790713,"1",0.19983270790713,""
"176","unknown_Bacteria","Two_FL",-0.114808537250913,0.474752512772354,"1",0.474752512772354,""
"177","unknown_Bacteria","Three_SL",-0.0716309672884887,0.6562834924481,"1",0.6562834924481,""
"178","unknown_Bacteria","Six_SL",0.198800624490042,0.21274202255957,"1",0.21274202255957,""
"179","unknown_Bacteria","LDNDFH",-0.118643365650347,0.460022335329658,"1",0.460022335329658,""
"180","unknown_Bacteria","LNFP1",-0.031103147897553,0.846923808905703,"1",0.846923808905703,""
"181","unknown_Bacteria","LNFP3",-0.171707335520819,0.283064956073839,"1",0.283064956073839,""
"182","unknown_Bacteria","LNnT",0.0785859980707655,0.625272993552271,"1",0.625272993552271,""
"183","unknown_Bacteria","LNT",-0.069538979147507,0.665726621704059,"1",0.665726621704059,""
"184","unknown_Bacteria","Three_FL",-0.0295599947177146,0.854434866570881,"1",0.854434866570881,""
"185","unknown_Bacteria","LDFT",-0.106957080087728,0.505671097370992,"1",0.505671097370992,""
"186","unknown_Bacteria","LSTa",-0.0766250619555356,0.633954906401446,"1",0.633954906401446,""
"187","unknown_Bacteria","LSTb",-0.00223882302888316,0.988916036864289,"1",0.988916036864289,""
"188","unknown_Bacteria","LSTc",-0.157234627901157,0.32620727358514,"1",0.32620727358514,""
"189","unknown_Bacteria","Methyl",-0.0671950813694589,0.676367631777341,"1",0.676367631777341,""
