"","Metabolite","Taxa","Correlation","Pvalue","Group","AdjPvalue","Significance"
"24","Bifidobacterium","Choline",0.428139233796686,0.0115357413089652,"1",0.0115357413089652,"*"
"25","Bifidobacterium","Betaine",0.324869949433354,0.0608401475580437,"1",0.0608401475580437,""
"26","Bifidobacterium","Taurine",0.26799003298592,0.125430682521455,"1",0.125430682521455,""
"27","Bifidobacterium","Phenylacetic_acid",0.546570256173004,0.000824518184053431,"1",0.000824518184053431,"***"
"28","Bifidobacterium","Glycine",0.417433232682523,0.0140377037242312,"1",0.0140377037242312,"*"
"29","Bifidobacterium","Glycerol",0.580592712194826,0.000318436534131195,"1",0.000318436534131195,"***"
"30","Bifidobacterium","D_Fructose",0.595867655574414,0.00020059693559394,"1",0.00020059693559394,"***"
"31","Bifidobacterium","L_Proline",-0.00503085926537337,0.977472661317578,"1",0.977472661317578,""
"32","Bifidobacterium","Lactulose",0.428506963814148,0.011456980748013,"1",0.011456980748013,"*"
"33","Bifidobacterium","D_Glucose",0.33804929064129,0.0505336508830336,"1",0.0505336508830336,""
"34","Bifidobacterium","Galactose",0.51597543633409,0.00178702391514048,"1",0.00178702391514048,"**"
"35","Bifidobacterium","Sucrose",0.00563080265144431,0.974787022388509,"1",0.974787022388509,""
"36","Bifidobacterium","Uracil",0.0707234858368015,0.691029300372189,"1",0.691029300372189,""
"37","Bifidobacterium","Fumaric_acid",0.0400773969229802,0.821949216603398,"1",0.821949216603398,""
"38","Bifidobacterium","Deoxyuridine",0.119581856135922,0.500553939748316,"1",0.500553939748316,""
"39","Bifidobacterium","Dihydroxybenzeneacetic_acid",-0.44416300381363,0.00849982790275631,"1",0.00849982790275631,"**"
"40","Bifidobacterium","L_Tyrosine",-0.0346786687449804,0.845624279711135,"1",0.845624279711135,""
"41","Bifidobacterium","Gallic_acid",-0.0710559803238779,0.689648638649893,"1",0.689648638649893,""
"42","Bifidobacterium","L_Histidine",-0.18117842325547,0.305153236874314,"1",0.305153236874314,""
"43","Bifidobacterium","p_Cresol",0.209875840085669,0.233525656699171,"1",0.233525656699171,""
"44","Bifidobacterium","L_Phenylalanine",-0.0601060842991157,0.735610447563021,"1",0.735610447563021,""
"45","Bifidobacterium","L_Tryptophan",-0.151646997375416,0.39192096907912,"1",0.39192096907912,""
"46","Bifidobacterium","Xanthine",0.0464067709254557,0.794389787111468,"1",0.794389787111468,""
"47","Bifidobacterium","Hypoxanthine",0.19704718090865,0.263998150092218,"1",0.263998150092218,""
"48","Bifidobacterium","Formic_acid",0.365688952897415,0.0334330224284284,"1",0.0334330224284284,"*"
"49","Bifidobacterium","Nicotinic_acid",-0.100800881800068,0.570559186346344,"1",0.570559186346344,""
"50","Bifidobacterium","Two_FL",0.169588972497059,0.337635840552662,"1",0.337635840552662,""
"51","Bifidobacterium","Three_SL",0.00158947710242621,0.992881779015703,"1",0.992881779015703,""
"52","Bifidobacterium","Six_SL",-0.102493028104947,0.56407430978525,"1",0.56407430978525,""
"53","Bifidobacterium","LDNDFH",0.275913590644061,0.114222114140847,"1",0.114222114140847,""
"54","Bifidobacterium","LNFP1",0.13364491539619,0.451138265654014,"1",0.451138265654014,""
"55","Bifidobacterium","LNFP3",0.191275368190687,0.278522726949407,"1",0.278522726949407,""
"56","Bifidobacterium","LNnT",0.0353731473944666,0.842570874545491,"1",0.842570874545491,""
"57","Bifidobacterium","LNT",0.0786769686341997,0.658280314255643,"1",0.658280314255643,""
"58","Bifidobacterium","Three_FL",0.193841982695995,0.272001271333379,"1",0.272001271333379,""
"59","Bifidobacterium","LDFT",0.000600856234633312,0.997309131563467,"1",0.997309131563467,""
"60","Bifidobacterium","LSTa",-0.00591996982925339,0.973492664618583,"1",0.973492664618583,""
"61","Bifidobacterium","LSTb",-0.130610833831001,0.461571422138334,"1",0.461571422138334,""
"62","Bifidobacterium","LSTc",0.156329243345211,0.377291115060013,"1",0.377291115060013,""
"63","Bifidobacterium","Methyl",0.205914387420525,0.242670120751261,"1",0.242670120751261,""
"64","Streptococcus","Capric_acid",-0.0685508920888398,0.700074778369438,"1",0.700074778369438,""
"65","Streptococcus","Butyric_acid",-0.014763695733153,0.933954287537731,"1",0.933954287537731,""
"66","Streptococcus","L_Leucine",-0.0965644119892183,0.586941288478577,"1",0.586941288478577,""
"67","Streptococcus","L_Valine",-0.105572537856798,0.552360127382728,"1",0.552360127382728,""
"68","Streptococcus","L_Isoleucine",-0.163824408388081,0.354551120696545,"1",0.354551120696545,""
"69","Streptococcus","Propionic_acid",-0.157769765205006,0.372855515236826,"1",0.372855515236826,""
"70","Streptococcus","Propylene_glycol",-0.0754760234037884,0.671389631897811,"1",0.671389631897811,""
"71","Streptococcus","Isopropyl_alcohol",-0.261621336986774,0.135015608180095,"1",0.135015608180095,""
"72","Streptococcus","Valeric_acid",-0.183021083886065,0.30017718446811,"1",0.30017718446811,""
"73","Streptococcus","L_Lactic_acid",-0.173516829604831,0.326398143171246,"1",0.326398143171246,""
"74","Streptococcus","L_Alanine",-0.102374014294229,0.564529303665693,"1",0.564529303665693,""
"75","Streptococcus","L_Lysine",-0.120966976600632,0.495568721196529,"1",0.495568721196529,""
"76","Streptococcus","Acetic_acid",-0.187174367580395,0.289151396736656,"1",0.289151396736656,""
"77","Streptococcus","Aminopentanoic_acid",-0.209269098139663,0.234910931819252,"1",0.234910931819252,""
"78","Streptococcus","L_Glutamic_acid",-0.0653362090538712,0.713533268336805,"1",0.713533268336805,""
"79","Streptococcus","Succinic_acid",-0.114980531437685,0.517294557289504,"1",0.517294557289504,""
"80","Streptococcus","beta_Alanine",0.00816104197229063,0.963463774530771,"1",0.963463774530771,""
"81","Streptococcus","Methylamine",-0.0544589228056117,0.759683230978899,"1",0.759683230978899,""
"82","Streptococcus","L_Aspartic_acid",-0.253072903967832,0.148713917826653,"1",0.148713917826653,""
"83","Streptococcus","Sarcosine",-0.0995469874273026,0.575386236628244,"1",0.575386236628244,""
"84","Streptococcus","Trimethylamine",0.0976008482096854,0.582914349676153,"1",0.582914349676153,""
"85","Streptococcus","L_Asparagine",0.033485683913279,0.850874594452829,"1",0.850874594452829,""
"86","Streptococcus","Malonic_acid",-0.0283983154773049,0.873332137621351,"1",0.873332137621351,""
"87","Streptococcus","Choline",-0.0778870731085605,0.661506195618444,"1",0.661506195618444,""
"88","Streptococcus","Betaine",-0.375630087003151,0.0285801093233214,"1",0.0285801093233214,"*"
"89","Streptococcus","Taurine",-0.0798981703207582,0.653304924265458,"1",0.653304924265458,""
"90","Streptococcus","Phenylacetic_acid",-0.242736059672322,0.166594321754909,"1",0.166594321754909,""
"91","Streptococcus","Glycine",-0.209195936973385,0.23507834227917,"1",0.23507834227917,""
"92","Streptococcus","Glycerol",-0.201293931119702,0.253634903714513,"1",0.253634903714513,""
"93","Streptococcus","D_Fructose",-0.119416715746535,0.501149984643864,"1",0.501149984643864,""
"94","Streptococcus","L_Proline",0.279780439359596,0.109032766462757,"1",0.109032766462757,""
"95","Streptococcus","Lactulose",-0.234663219797081,0.18159136562887,"1",0.18159136562887,""
"96","Streptococcus","D_Glucose",0.0190775880022278,0.91471820863197,"1",0.91471820863197,""
"97","Streptococcus","Galactose",-0.207123646970187,0.239853665723308,"1",0.239853665723308,""
"98","Streptococcus","Sucrose",0.107763316200609,0.544096455166992,"1",0.544096455166992,""
"99","Streptococcus","Uracil",-0.0404599799041058,0.820277063236051,"1",0.820277063236051,""
"100","Streptococcus","Fumaric_acid",-0.241313608585809,0.169170285396008,"1",0.169170285396008,""
"101","Streptococcus","Deoxyuridine",-0.0971268940470917,0.584754314338675,"1",0.584754314338675,""
"102","Streptococcus","Dihydroxybenzeneacetic_acid",0.192272477775907,0.275977264686689,"1",0.275977264686689,""
"103","Streptococcus","L_Tyrosine",0.0350244543519674,0.844103689811776,"1",0.844103689811776,""
"104","Streptococcus","Gallic_acid",0.0662166181779635,0.709838724467698,"1",0.709838724467698,""
"105","Streptococcus","L_Histidine",-0.00819299187952697,0.963320833573703,"1",0.963320833573703,""
"106","Streptococcus","p_Cresol",-0.0336483743649943,0.850158219324281,"1",0.850158219324281,""
"107","Streptococcus","L_Phenylalanine",0.0659381654164061,0.711006524552763,"1",0.711006524552763,""
"108","Streptococcus","L_Tryptophan",0.0828767870709626,0.64123126757946,"1",0.64123126757946,""
"109","Streptococcus","Xanthine",-0.108377695620771,0.5417895592261,"1",0.5417895592261,""
"110","Streptococcus","Hypoxanthine",-0.00700617139325843,0.968631276005788,"1",0.968631276005788,""
"111","Streptococcus","Formic_acid",0.027383519358989,0.877824050951137,"1",0.877824050951137,""
"112","Streptococcus","Nicotinic_acid",0.0989434644077447,0.577716117860753,"1",0.577716117860753,""
"113","Streptococcus","Two_FL",0.0595561312162326,0.737944369196709,"1",0.737944369196709,""
"114","Streptococcus","Three_SL",0.0262500239078587,0.88284580358341,"1",0.88284580358341,""
"115","Streptococcus","Six_SL",-0.0899717830061152,0.612838137837243,"1",0.612838137837243,""
"116","Streptococcus","LDNDFH",-0.130240074055643,0.462855071617262,"1",0.462855071617262,""
"117","Streptococcus","LNFP1",-0.0141684045663696,0.936611880903601,"1",0.936611880903601,""
"118","Streptococcus","LNFP3",-0.131583631424927,0.458212409010088,"1",0.458212409010088,""
"119","Streptococcus","LNnT",-0.131570678367198,0.458257049210736,"1",0.458257049210736,""
"120","Streptococcus","LNT",-0.0357132388202088,0.841076417930728,"1",0.841076417930728,""
"121","Streptococcus","Three_FL",0.0580785135897881,0.744226516483318,"1",0.744226516483318,""
"122","Streptococcus","LDFT",0.121390799944732,0.494048389379948,"1",0.494048389379948,""
"123","Streptococcus","LSTa",0.0944252983971232,0.595291075913001,"1",0.595291075913001,""
"124","Streptococcus","LSTb",0.140431554691633,0.428268329076881,"1",0.428268329076881,""
"125","Streptococcus","LSTc",-0.102748671722688,0.563097544456206,"1",0.563097544456206,""
"126","Streptococcus","Methyl",-0.249008673250314,0.155569652858186,"1",0.155569652858186,""
"127","unknown_Bacteria","Capric_acid",-0.595851151879236,0.000200699645054416,"1",0.000200699645054416,"***"
"128","unknown_Bacteria","Butyric_acid",-0.359631567666543,0.0367053820110208,"1",0.0367053820110208,"*"
"129","unknown_Bacteria","L_Leucine",0.0439773550605675,0.804941023848338,"1",0.804941023848338,""
"130","unknown_Bacteria","L_Valine",-0.0850174338598332,0.632609520131991,"1",0.632609520131991,""
"131","unknown_Bacteria","L_Isoleucine",-0.157279996815084,0.374360127747806,"1",0.374360127747806,""
"132","unknown_Bacteria","Propionic_acid",-0.273204475826497,0.11796654748313,"1",0.11796654748313,""
"133","unknown_Bacteria","Propylene_glycol",-0.369576067390846,0.0314612068979211,"1",0.0314612068979211,"*"
"134","unknown_Bacteria","Isopropyl_alcohol",-0.320752221007078,0.064379457205768,"1",0.064379457205768,""
"135","unknown_Bacteria","Valeric_acid",-0.33137431606152,0.0555640340253101,"1",0.0555640340253101,""
"136","unknown_Bacteria","L_Lactic_acid",-0.0294230062621977,0.868800368749674,"1",0.868800368749674,""
"137","unknown_Bacteria","L_Alanine",-0.0476852326721738,0.788851505060404,"1",0.788851505060404,""
"138","unknown_Bacteria","L_Lysine",-0.0484032268566397,0.785745593615557,"1",0.785745593615557,""
"139","unknown_Bacteria","Acetic_acid",-0.123817415325311,0.485389640953864,"1",0.485389640953864,""
"140","unknown_Bacteria","Aminopentanoic_acid",0.0309473095749707,0.862066656350234,"1",0.862066656350234,""
"141","unknown_Bacteria","L_Glutamic_acid",0.136104295083665,0.442775484614858,"1",0.442775484614858,""
"142","unknown_Bacteria","Succinic_acid",-0.315668572335041,0.068969940824734,"1",0.068969940824734,""
"143","unknown_Bacteria","beta_Alanine",-0.438909921628151,0.00940963903980666,"1",0.00940963903980666,"**"
"144","unknown_Bacteria","Methylamine",-0.329970617928605,0.0566707781978425,"1",0.0566707781978425,""
"145","unknown_Bacteria","L_Aspartic_acid",-0.0523654250208632,0.768665409958406,"1",0.768665409958406,""
"146","unknown_Bacteria","Sarcosine",0.465340496238343,0.00555082981220952,"1",0.00555082981220952,"**"
"147","unknown_Bacteria","Trimethylamine",-0.224466667035198,0.201864546289424,"1",0.201864546289424,""
"148","unknown_Bacteria","L_Asparagine",-0.0250965315546316,0.887960754928571,"1",0.887960754928571,""
"149","unknown_Bacteria","Malonic_acid",-0.0765909819294338,0.666812313898881,"1",0.666812313898881,""
"150","unknown_Bacteria","Choline",-0.0558257437471973,0.753835398058169,"1",0.753835398058169,""
"151","unknown_Bacteria","Betaine",-0.0441527307568012,0.804178188962401,"1",0.804178188962401,""
"152","unknown_Bacteria","Taurine",0.0600828019879348,0.735709207406801,"1",0.735709207406801,""
"153","unknown_Bacteria","Phenylacetic_acid",-0.0891731993731721,0.616007452312044,"1",0.616007452312044,""
"154","unknown_Bacteria","Glycine",-0.220966684145202,0.209172059566273,"1",0.209172059566273,""
"155","unknown_Bacteria","Glycerol",-0.256197873987442,0.143593936164559,"1",0.143593936164559,""
"156","unknown_Bacteria","D_Fructose",-0.13482300913667,0.447121744677532,"1",0.447121744677532,""
"157","unknown_Bacteria","L_Proline",0.156023255529977,0.37823727297047,"1",0.37823727297047,""
"158","unknown_Bacteria","Lactulose",-0.081044586886607,0.648647537298323,"1",0.648647537298323,""
"159","unknown_Bacteria","D_Glucose",-0.0413041145098158,0.816590369292128,"1",0.816590369292128,""
"160","unknown_Bacteria","Galactose",-0.442244095383183,0.0088230880458092,"1",0.0088230880458092,"**"
"161","unknown_Bacteria","Sucrose",0.0509670512136826,0.774681746681825,"1",0.774681746681825,""
"162","unknown_Bacteria","Uracil",-0.0841695501828342,0.636018885026628,"1",0.636018885026628,""
"163","unknown_Bacteria","Fumaric_acid",-0.256326755833484,0.14338557526163,"1",0.14338557526163,""
"164","unknown_Bacteria","Deoxyuridine",0.257098147779485,0.142143094284584,"1",0.142143094284584,""
"165","unknown_Bacteria","Dihydroxybenzeneacetic_acid",0.00426594269659587,0.980897149443943,"1",0.980897149443943,""
"166","unknown_Bacteria","L_Tyrosine",0.165212076497033,0.35043339829229,"1",0.35043339829229,""
"167","unknown_Bacteria","Gallic_acid",0.264537973711169,0.13056130594278,"1",0.13056130594278,""
"168","unknown_Bacteria","L_Histidine",0.223497107989847,0.203870865043825,"1",0.203870865043825,""
"169","unknown_Bacteria","p_Cresol",-0.080760526906328,0.649800337979788,"1",0.649800337979788,""
"170","unknown_Bacteria","L_Phenylalanine",0.125275158527396,0.480225941923362,"1",0.480225941923362,""
"171","unknown_Bacteria","L_Tryptophan",0.324398231177099,0.0612376425055941,"1",0.0612376425055941,""
"172","unknown_Bacteria","Xanthine",0.0550725766667531,0.757056122590325,"1",0.757056122590325,""
"173","unknown_Bacteria","Hypoxanthine",-0.209813664045984,0.233667358980235,"1",0.233667358980235,""
"174","unknown_Bacteria","Formic_acid",-0.05822768345879,0.743591571502817,"1",0.743591571502817,""
"175","unknown_Bacteria","Nicotinic_acid",-0.516400784742069,0.00176877180553299,"1",0.00176877180553299,"**"
"176","unknown_Bacteria","Two_FL",-0.205951958538199,0.242582282997693,"1",0.242582282997693,""
"177","unknown_Bacteria","Three_SL",0.292647719463228,0.0930381212802255,"1",0.0930381212802255,""
"178","unknown_Bacteria","Six_SL",-0.259611568004968,0.138149345321788,"1",0.138149345321788,""
"179","unknown_Bacteria","LDNDFH",0.0143028919365857,0.936011421205135,"1",0.936011421205135,""
"180","unknown_Bacteria","LNFP1",-0.170492265616553,0.335030779185708,"1",0.335030779185708,""
"181","unknown_Bacteria","LNFP3",-0.109250799384521,0.538519212907084,"1",0.538519212907084,""
"182","unknown_Bacteria","LNnT",0.118895028147731,0.503035272712463,"1",0.503035272712463,""
"183","unknown_Bacteria","LNT",0.114934966606019,0.517461700468846,"1",0.517461700468846,""
"184","unknown_Bacteria","Three_FL",-0.0082691101891867,0.962980291763015,"1",0.962980291763015,""
"185","unknown_Bacteria","LDFT",0.0555819761394933,0.754877363945472,"1",0.754877363945472,""
"186","unknown_Bacteria","LSTa",0.106484829432933,0.54891182258127,"1",0.54891182258127,""
"187","unknown_Bacteria","LSTb",0.125097210226398,0.4808547482091,"1",0.4808547482091,""
"188","unknown_Bacteria","LSTc",0.340324838168202,0.0489043034669584,"1",0.0489043034669584,"*"
"189","unknown_Bacteria","Methyl",0.0111945244657971,0.949897861730798,"1",0.949897861730798,""
"190","Staphylococcus","Capric_acid",0.123568113839916,0.486275586957938,"1",0.486275586957938,""
"191","Staphylococcus","Butyric_acid",0.0944792219168911,0.595079958765705,"1",0.595079958765705,""
"192","Staphylococcus","L_Leucine",-0.10159352072544,0.56751731702189,"1",0.56751731702189,""
"193","Staphylococcus","L_Valine",-0.101097361514091,0.569420535928162,"1",0.569420535928162,""
"194","Staphylococcus","L_Isoleucine",0.0183977896610509,0.917746620285358,"1",0.917746620285358,""
"195","Staphylococcus","Propionic_acid",0.116630983077377,0.511258285836955,"1",0.511258285836955,""
"196","Staphylococcus","Propylene_glycol",0.340269641671466,0.0489433224154092,"1",0.0489433224154092,"*"
"197","Staphylococcus","Isopropyl_alcohol",0.0366880504625572,0.836795861460688,"1",0.836795861460688,""
"198","Staphylococcus","Valeric_acid",0.413535783789978,0.0150550494425247,"1",0.0150550494425247,"*"
"199","Staphylococcus","L_Lactic_acid",0.0670383676639788,0.706396188658655,"1",0.706396188658655,""
"200","Staphylococcus","L_Alanine",-0.0143794820351313,0.93566947692296,"1",0.93566947692296,""
"201","Staphylococcus","L_Lysine",-0.109025621819506,0.539361747539588,"1",0.539361747539588,""
"202","Staphylococcus","Acetic_acid",0.0639950013269767,0.71917379675932,"1",0.71917379675932,""
"203","Staphylococcus","Aminopentanoic_acid",-0.117103654744764,0.509536039515904,"1",0.509536039515904,""
"204","Staphylococcus","L_Glutamic_acid",-0.14565932760031,0.411099034821991,"1",0.411099034821991,""
"205","Staphylococcus","Succinic_acid",-0.0421666831019452,0.812827155055978,"1",0.812827155055978,""
"206","Staphylococcus","beta_Alanine",0.0344263376185984,0.84673425016929,"1",0.84673425016929,""
"207","Staphylococcus","Methylamine",-0.0319884145406082,0.85747295583262,"1",0.85747295583262,""
"208","Staphylococcus","L_Aspartic_acid",-0.186533254550575,0.290836184410488,"1",0.290836184410488,""
"209","Staphylococcus","Sarcosine",-0.0985611491469841,0.579194217607239,"1",0.579194217607239,""
"210","Staphylococcus","Trimethylamine",-0.134957275827258,0.44666521688391,"1",0.44666521688391,""
"211","Staphylococcus","L_Asparagine",-0.136834560737975,0.44030867552749,"1",0.44030867552749,""
"212","Staphylococcus","Malonic_acid",-0.0688069578568802,0.699006524916804,"1",0.699006524916804,""
"213","Staphylococcus","Choline",-0.112869426834509,0.525066461299362,"1",0.525066461299362,""
"214","Staphylococcus","Betaine",0.10184667124109,0.566547374953586,"1",0.566547374953586,""
"215","Staphylococcus","Taurine",-0.135160173292209,0.445975813215319,"1",0.445975813215319,""
"216","Staphylococcus","Phenylacetic_acid",-0.132730398726059,0.454269516843596,"1",0.454269516843596,""
"217","Staphylococcus","Glycine",0.18189648056425,0.303207982836867,"1",0.303207982836867,""
"218","Staphylococcus","Glycerol",0.128547554251878,0.468738939434496,"1",0.468738939434496,""
"219","Staphylococcus","D_Fructose",-0.138524929523996,0.434627573140183,"1",0.434627573140183,""
"220","Staphylococcus","L_Proline",-0.159364694173906,0.367980527109144,"1",0.367980527109144,""
"221","Staphylococcus","Lactulose",-0.118433424036993,0.504706399897127,"1",0.504706399897127,""
"222","Staphylococcus","D_Glucose",-0.115595685491865,0.515040626983493,"1",0.515040626983493,""
"223","Staphylococcus","Galactose",-0.166672415561167,0.346131366910255,"1",0.346131366910255,""
"224","Staphylococcus","Sucrose",-0.119172599834127,0.502031733025458,"1",0.502031733025458,""
"225","Staphylococcus","Uracil",0.350635640831737,0.042039951198009,"1",0.042039951198009,"*"
"226","Staphylococcus","Fumaric_acid",0.234859459783925,0.18121586636797,"1",0.18121586636797,""
"227","Staphylococcus","Deoxyuridine",0.357790218050804,0.0377500525775026,"1",0.0377500525775026,"*"
"228","Staphylococcus","Dihydroxybenzeneacetic_acid",0.132343997877571,0.455596027507869,"1",0.455596027507869,""
"229","Staphylococcus","L_Tyrosine",-0.115826546294059,0.514196006235633,"1",0.514196006235633,""
"230","Staphylococcus","Gallic_acid",-0.189205260764126,0.283855803226447,"1",0.283855803226447,""
"231","Staphylococcus","L_Histidine",-0.247054377816422,0.158946353664835,"1",0.158946353664835,""
"232","Staphylococcus","p_Cresol",0.0218217761633649,0.902505621073241,"1",0.902505621073241,""
"233","Staphylococcus","L_Phenylalanine",-0.0983554172549607,0.579990313190172,"1",0.579990313190172,""
"234","Staphylococcus","L_Tryptophan",-0.112360687320745,0.526947825523148,"1",0.526947825523148,""
"235","Staphylococcus","Xanthine",0.129056779909692,0.46696453671934,"1",0.46696453671934,""
"236","Staphylococcus","Hypoxanthine",-0.304409990743221,0.0800460474223567,"1",0.0800460474223567,""
"237","Staphylococcus","Formic_acid",0.303340088457555,0.0811662994132149,"1",0.0811662994132149,""
"238","Staphylococcus","Nicotinic_acid",-0.153372365839925,0.386492293356659,"1",0.386492293356659,""
"239","Staphylococcus","Two_FL",-0.101415938124876,0.568198173384584,"1",0.568198173384584,""
"240","Staphylococcus","Three_SL",-0.156772512014052,0.375922932100127,"1",0.375922932100127,""
"241","Staphylococcus","Six_SL",-0.35885832644213,0.0371411801319348,"1",0.0371411801319348,"*"
"242","Staphylococcus","LDNDFH",-0.406069276046738,0.0171770416213666,"1",0.0171770416213666,"*"
"243","Staphylococcus","LNFP1",-0.149798186886569,0.39778663838802,"1",0.39778663838802,""
"244","Staphylococcus","LNFP3",-0.244528277096711,0.163388866262865,"1",0.163388866262865,""
"245","Staphylococcus","LNnT",0.131810669654682,0.457430343050014,"1",0.457430343050014,""
"246","Staphylococcus","LNT",-0.283517075398991,0.104188777717424,"1",0.104188777717424,""
"247","Staphylococcus","Three_FL",-0.271149248649715,0.12086780205771,"1",0.12086780205771,""
"248","Staphylococcus","LDFT",-0.205045970687345,0.244706333301312,"1",0.244706333301312,""
"249","Staphylococcus","LSTa",-0.27324607726248,0.117908363024895,"1",0.117908363024895,""
"250","Staphylococcus","LSTb",-0.187056277769047,0.289461254816236,"1",0.289461254816236,""
"251","Staphylococcus","LSTc",0.163966030653221,0.35412954741858,"1",0.35412954741858,""
"252","Staphylococcus","Methyl",-0.365294265188038,0.0336387406139123,"1",0.0336387406139123,"*"
"253","Lactobacillus","Capric_acid",0.231491962583229,0.187735845882752,"1",0.187735845882752,""
"254","Lactobacillus","Butyric_acid",0.196852958225972,0.264478658924299,"1",0.264478658924299,""
"255","Lactobacillus","L_Leucine",0.113830346364266,0.521521850783879,"1",0.521521850783879,""
"256","Lactobacillus","L_Valine",0.0705359668706571,0.69180839279705,"1",0.69180839279705,""
"257","Lactobacillus","L_Isoleucine",0.0216570855814808,0.903237959741816,"1",0.903237959741816,""
"258","Lactobacillus","Propionic_acid",-0.172383198140855,0.32961745778494,"1",0.32961745778494,""
"259","Lactobacillus","Propylene_glycol",0.19346187037783,0.272960756947701,"1",0.272960756947701,""
"260","Lactobacillus","Isopropyl_alcohol",0.0719988258245336,0.685738894105616,"1",0.685738894105616,""
"261","Lactobacillus","Valeric_acid",0.155552337184597,0.379696134947045,"1",0.379696134947045,""
"262","Lactobacillus","L_Lactic_acid",-0.00967046886047732,0.956712035177131,"1",0.956712035177131,""
"263","Lactobacillus","L_Alanine",-0.0185915420308858,0.916883361464654,"1",0.916883361464654,""
"264","Lactobacillus","L_Lysine",-0.0619412816370094,0.727839042421749,"1",0.727839042421749,""
"265","Lactobacillus","Acetic_acid",0.140289124498075,0.428741592526225,"1",0.428741592526225,""
"266","Lactobacillus","Aminopentanoic_acid",0.104156622632313,0.557732004505761,"1",0.557732004505761,""
"267","Lactobacillus","L_Glutamic_acid",-0.0206707241145121,0.907625687977914,"1",0.907625687977914,""
"268","Lactobacillus","Succinic_acid",0.325441754478031,0.06036104576891,"1",0.06036104576891,""
"269","Lactobacillus","beta_Alanine",0.1263321947004,0.476499565173271,"1",0.476499565173271,""
"270","Lactobacillus","Methylamine",0.105097990707868,0.554157827056534,"1",0.554157827056534,""
"271","Lactobacillus","L_Aspartic_acid",0.233526795784359,0.183776690344123,"1",0.183776690344123,""
"272","Lactobacillus","Sarcosine",-0.0781899743350113,0.660268455418921,"1",0.660268455418921,""
"273","Lactobacillus","Trimethylamine",0.440311465871325,0.0091591662340206,"1",0.0091591662340206,"**"
"274","Lactobacillus","L_Asparagine",0.265515477655379,0.129093020351824,"1",0.129093020351824,""
"275","Lactobacillus","Malonic_acid",0.157644352417111,0.373240454430652,"1",0.373240454430652,""
"276","Lactobacillus","Choline",0.278536488653855,0.110682407212152,"1",0.110682407212152,""
"277","Lactobacillus","Betaine",0.0260854043865402,0.883575499181426,"1",0.883575499181426,""
"278","Lactobacillus","Taurine",-0.0643390146523208,0.717725625181213,"1",0.717725625181213,""
"279","Lactobacillus","Phenylacetic_acid",0.241325477872905,0.169148673908485,"1",0.169148673908485,""
"280","Lactobacillus","Glycine",-0.00555023952846242,0.975147646999331,"1",0.975147646999331,""
"281","Lactobacillus","Glycerol",0.128333180758307,0.469486987597031,"1",0.469486987597031,""
"282","Lactobacillus","D_Fructose",0.244603483796795,0.163255330831479,"1",0.163255330831479,""
